transcript_id,set,archetype,sub_type,market,resolution,sentiment_arc,agent_consistency,intent,turns
VS_0551,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Careem,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19
VS_0552,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/InDrive,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17
VS_0553,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/KCB,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19
VS_0554,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Deliveroo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17
VS_0555,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Kuda,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19
VS_0556,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Absa Kenya,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17
VS_0557,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Mashreq Neo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19
VS_0558,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Glovo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,21
VS_0559,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Bolt,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17
VS_0560,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Talabat,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19
VS_0561,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0562,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Absa Kenya,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0563,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/ADCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0564,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0565,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Absa Kenya,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0566,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0567,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21
VS_0568,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Absa Kenya,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0569,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Mashreq Neo,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0570,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/OPay,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0571,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Absa Kenya,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0572,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/ADCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0573,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21
VS_0574,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Absa Kenya,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0575,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Mashreq Neo,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0576,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0577,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0578,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0579,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/OPay,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0580,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0581,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0582,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0583,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0584,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Mashreq Neo,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0585,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21
VS_0586,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0587,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0588,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0589,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Absa Kenya,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0590,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0591,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0592,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0593,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Mashreq Neo,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0594,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0595,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0596,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Mashreq Neo,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0597,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0598,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Absa Kenya,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0599,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0600,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0601,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0602,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Mashreq Neo,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0603,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0604,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0605,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0606,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/OPay,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0607,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0608,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0609,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0610,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0611,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/ADCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0612,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/OPay,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0613,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0614,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0615,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/OPay,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0616,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0617,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0618,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0619,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0620,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0621,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21
VS_0622,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0623,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0624,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21
VS_0625,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0626,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0627,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21
VS_0628,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0629,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0630,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/OPay,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21
VS_0631,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0632,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0633,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/OPay,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0634,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0635,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Mashreq Neo,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0636,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21
VS_0637,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0638,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/ADCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0639,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19
VS_0640,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17
VS_0641,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/OKash,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0642,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Equity Bank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0643,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/RAKBANK,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0644,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Carbon,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0645,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/M-Shwari,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0646,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Emirates NBD,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0647,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/OKash,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0648,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/KCB,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0649,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Mashreq Neo,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0650,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Kuda,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0651,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Branch,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0652,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Emirates NBD,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0653,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Moniepoint,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0654,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Branch,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0655,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Dubai Islamic Bank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0656,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Moniepoint,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0657,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Absa Kenya,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0658,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/ADIB,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0659,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Branch,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0660,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Tala,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0661,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/ADIB,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0662,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/FairMoney,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0663,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Branch,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0664,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Dubai Islamic Bank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0665,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Branch,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0666,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/KCB,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0667,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/ADCB,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0668,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Branch,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0669,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Tala,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0670,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Emirates NBD,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0671,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Moniepoint,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0672,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Tala,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0673,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/ADCB,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0674,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/OKash,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0675,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Tala,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0676,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Dubai Islamic Bank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0677,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/FairMoney,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0678,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Branch,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0679,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Dubai Islamic Bank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0680,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/GTBank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0681,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Tala,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0682,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Dubai Islamic Bank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0683,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Moniepoint,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0684,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/NCBA,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0685,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/RAKBANK,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0686,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/GTBank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0687,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Tala,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0688,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Emirates NBD,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0689,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Branch,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0690,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/KCB,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0691,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Mashreq Neo,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0692,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/FairMoney,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0693,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Mogo,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0694,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Mashreq Neo,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0695,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Branch,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0696,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/KCB,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0697,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/ADIB,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0698,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Kuda,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0699,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Equity Bank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0700,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Emirates NBD,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0701,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/GTBank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0702,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Tala,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0703,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Dubai Islamic Bank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0704,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/OPay,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0705,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Absa Kenya,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0706,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Emirates NBD,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0707,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Moniepoint,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0708,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/M-Shwari,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0709,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Dubai Islamic Bank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0710,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/OKash,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0711,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/M-Shwari,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0712,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Dubai Islamic Bank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0713,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Carbon,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0714,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Branch,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0715,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/RAKBANK,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0716,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/GTBank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0717,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Absa Kenya,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0718,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/RAKBANK,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23
VS_0719,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/FairMoney,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0720,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/NCBA,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21
VS_0721,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/Kuda,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0722,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/Equity Bank,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0723,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/Mashreq Neo,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0724,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/Moniepoint,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0725,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/KCB,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
