transcript_id,set,archetype,sub_type,market,resolution,sentiment_arc,agent_consistency,intent,turns,customer_start_sentiment,customer_end_sentiment,customer_sentiment_delta,agent_mean_sentiment,agent_min_sentiment,customer_mean_sentiment
GS_128,golden,KYC_VERIFICATION,kyc_fraud_flag,Nigeria/Moniepoint,unresolved,neutral -> confused_defensive,neutral_throughout,kyc_escalation,19,0.0,0.1028,0.1028,0.3699,-0.3087,-0.0348
GS_129,golden,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/FairMoney,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15,0.3141,0.293,-0.0212,0.4632,0.0,0.2269
GS_130,golden,LOAN_RECOVERY,payment_reminder_compliant,Kenya/M-Shwari,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17,0.3141,0.293,-0.0212,0.4391,0.0,0.1903
GS_131,golden,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17,0.3141,0.293,-0.0212,0.4391,0.0,0.1492
GS_132,golden,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/Carbon,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17,0.3141,0.293,-0.0212,0.4391,0.0,0.162
GS_133,golden,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Mogo,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15,0.3141,0.293,-0.0212,0.4992,0.0,0.2592
GS_134,golden,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/Dubai Islamic Bank,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17,0.3141,0.293,-0.0212,0.4391,0.0,0.1492
GS_135,golden,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/OKash,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15,0.3141,0.293,-0.0212,0.4632,0.0,0.2269
GS_136,golden,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Mogo,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15,0.3141,0.293,-0.0212,0.4632,0.0,0.2592
GS_137,golden,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15,0.3141,0.293,-0.0212,0.4632,0.0,0.2122
GS_138,golden,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/OKash,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15,0.3141,0.293,-0.0212,0.5044,0.0,0.2269
GS_139,golden,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Branch,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15,0.3141,0.293,-0.0212,0.4632,0.0,0.2592
GS_140,golden,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/Dubai Islamic Bank,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15,0.3141,0.293,-0.0212,0.4632,0.0,0.2122
GS_141,golden,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/Branch,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17,0.3141,0.293,-0.0212,0.4391,0.0,0.162
GS_142,golden,LOAN_RECOVERY,hardship_negotiation,Nigeria/Branch,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25,0.3021,0.0848,-0.2173,0.6701,0.0586,0.0629
GS_143,golden,LOAN_RECOVERY,hardship_negotiation,Kenya/M-Shwari,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27,0.3021,0.0848,-0.2173,0.6222,0.0,0.1076
GS_144,golden,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/ADIB,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27,0.3021,0.0848,-0.2173,0.6222,0.0,0.1104
GS_145,golden,LOAN_RECOVERY,hardship_negotiation,Nigeria/FairMoney,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25,0.3021,0.0848,-0.2173,0.6751,0.0586,0.0933
GS_146,golden,LOAN_RECOVERY,hardship_negotiation,Kenya/Mogo,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25,0.3021,0.0848,-0.2173,0.6701,0.0586,0.0635
GS_147,golden,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/Dubai Islamic Bank,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25,0.3021,0.0848,-0.2173,0.6701,0.0586,0.0666
GS_148,golden,LOAN_RECOVERY,hardship_negotiation,Nigeria/FairMoney,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25,0.3021,0.0848,-0.2173,0.6701,0.0586,0.0629
GS_149,golden,LOAN_RECOVERY,hardship_negotiation,Kenya/M-Shwari,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27,0.3021,0.0848,-0.2173,0.6222,0.0,0.1076
GS_150,golden,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/ADIB,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27,0.3021,0.0848,-0.2173,0.6262,0.0,0.1319
GS_151,golden,LOAN_RECOVERY,hardship_negotiation,Nigeria/OKash,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27,0.3021,0.0848,-0.2173,0.6222,0.0,0.1071
GS_152,golden,LOAN_RECOVERY,hardship_negotiation,Kenya/M-Shwari,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25,0.3021,0.0848,-0.2173,0.6701,0.0586,0.0635
GS_153,golden,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/Dubai Islamic Bank,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25,0.3021,0.0848,-0.2173,0.6701,0.0586,0.0666
GS_154,golden,LOAN_RECOVERY,hardship_negotiation,Nigeria/Branch,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25,0.3021,0.0848,-0.2173,0.6701,0.0586,0.0629
GS_155,golden,LOAN_RECOVERY,loan_recovery_escalation,Nigeria/Branch,unresolved,hostile_throughout,neutral_professional,loan_escalation,21,0.2294,0.2016,-0.0278,0.4374,-0.296,-0.0032
GS_156,golden,LOAN_RECOVERY,loan_recovery_escalation,Kenya/M-Shwari,unresolved,hostile_throughout,neutral_professional,loan_escalation,21,0.2294,0.2016,-0.0278,0.4374,-0.296,-0.0102
GS_157,golden,LOAN_RECOVERY,loan_recovery_escalation,Gulf/UAE/ADIB,unresolved,hostile_throughout,neutral_professional,loan_escalation,23,0.2294,0.2016,-0.0278,0.3426,-0.7003,-0.0357
GS_158,golden,LOAN_RECOVERY,loan_recovery_escalation,Nigeria/Branch,unresolved,hostile_throughout,neutral_professional,loan_escalation,21,0.2294,0.2016,-0.0278,0.4374,-0.296,-0.0032
GS_159,golden,LOAN_RECOVERY,loan_recovery_escalation,Kenya/Mogo,unresolved,hostile_throughout,neutral_professional,loan_escalation,21,0.2294,0.2016,-0.0278,0.4374,-0.296,-0.0102
GS_160,golden,LOAN_RECOVERY,loan_recovery_escalation,Gulf/UAE/ADIB,unresolved,hostile_throughout,neutral_professional,loan_escalation,21,0.2294,0.2016,-0.0278,0.4511,-0.296,-0.0102
GS_161,golden,LOAN_RECOVERY,loan_recovery_escalation,Nigeria/OKash,unresolved,hostile_throughout,neutral_professional,loan_escalation,23,0.2294,0.2016,-0.0278,0.3426,-0.7003,-0.0357
GS_162,golden,LOAN_RECOVERY,loan_recovery_escalation,Kenya/Mogo,unresolved,hostile_throughout,neutral_professional,loan_escalation,21,0.2294,0.2016,-0.0278,0.4374,-0.296,-0.0102
GS_163,golden,LOAN_RECOVERY,loan_recovery_escalation,Gulf/UAE/ADIB,unresolved,hostile_throughout,neutral_professional,loan_escalation,21,0.2294,0.2016,-0.0278,0.4374,-0.296,-0.0102
GS_164,golden,LOAN_RECOVERY,loan_recovery_escalation,Nigeria/OKash,unresolved,hostile_throughout,neutral_professional,loan_escalation,23,0.2294,0.2016,-0.0278,0.3426,-0.7003,-0.0357
GS_165,golden,LOAN_RECOVERY,loan_recovery_escalation,Kenya/Mogo,unresolved,hostile_throughout,neutral_professional,loan_escalation,21,0.2294,0.2016,-0.0278,0.4374,-0.296,-0.0102
GS_166,golden,LOAN_RECOVERY,loan_recovery_escalation,Gulf/UAE/Dubai Islamic Bank,unresolved,hostile_throughout,neutral_professional,loan_escalation,21,0.2294,0.2016,-0.0278,0.4374,-0.296,-0.0032
GS_167,golden,LOAN_RECOVERY,loan_recovery_escalation,Nigeria/OKash,unresolved,hostile_throughout,neutral_professional,loan_escalation,21,0.2294,0.2016,-0.0278,0.4511,-0.296,-0.048
VS_0001,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/Moniepoint,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.4643,0.0386,-0.4257,0.4123,-0.2878,0.3282
VS_0002,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/KCB,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3376,0.0386,-0.299,0.4218,-0.2878,0.3125
VS_0003,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/RAKBANK,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3141,0.0386,-0.2755,0.4123,-0.2878,0.2907
VS_0004,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/OPay,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3376,0.0386,-0.299,0.375,-0.2878,0.2636
VS_0005,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/NCBA,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.5252,0.2712,-0.2541,0.422,-0.2878,0.4016
VS_0006,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/Mashreq Neo,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3141,0.0386,-0.2755,0.4218,-0.2878,0.3073
VS_0007,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/OPay,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.4643,0.0386,-0.4257,0.4123,-0.2878,0.3282
VS_0008,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/Absa Kenya,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0009,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/Emirates NBD,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3141,0.0386,-0.2755,0.3832,-0.2878,0.2584
VS_0010,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/Kuda,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.5685,0.2384,-0.3302,0.4207,-0.2878,0.4042
VS_0011,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/NCBA,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0012,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/ADCB,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3141,0.0386,-0.2755,0.375,-0.2878,0.2584
VS_0013,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.4643,0.0386,-0.4257,0.4218,-0.2878,0.3407
VS_0014,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/NCBA,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0015,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/Mashreq Neo,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3141,0.0386,-0.2755,0.4123,-0.2878,0.2907
VS_0016,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0017,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/NCBA,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0018,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/Emirates NBD,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.5134,0.2712,-0.2422,0.4265,-0.2878,0.3986
VS_0019,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3376,0.0386,-0.299,0.4218,-0.2878,0.3125
VS_0020,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/Absa Kenya,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3376,0.0386,-0.299,0.4218,-0.2878,0.3125
VS_0021,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/RAKBANK,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.4869,0.2384,-0.2486,0.4294,-0.2878,0.3901
VS_0022,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/Moniepoint,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0023,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/KCB,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0024,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/Mashreq Neo,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3141,0.0386,-0.2755,0.4218,-0.2878,0.3073
VS_0025,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.4643,0.0386,-0.4257,0.4218,-0.2878,0.3407
VS_0026,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/KCB,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0027,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/Mashreq Neo,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3141,0.0386,-0.2755,0.4123,-0.2878,0.2907
VS_0028,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/Kuda,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3376,0.0386,-0.299,0.375,-0.2878,0.2636
VS_0029,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/KCB,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0030,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/Emirates NBD,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3141,0.0386,-0.2755,0.43,-0.2878,0.3073
VS_0031,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,21,0.3376,0.0386,-0.299,0.387,-0.2878,0.2813
VS_0032,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/Absa Kenya,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.5006,0.2384,-0.2623,0.4294,-0.2878,0.3932
VS_0033,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/RAKBANK,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3141,0.0386,-0.2755,0.375,-0.2878,0.2584
VS_0034,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/OPay,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.5834,0.2712,-0.3123,0.422,-0.2878,0.4162
VS_0035,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/Absa Kenya,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,21,0.3376,0.0386,-0.299,0.387,-0.2878,0.2813
VS_0036,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/Mashreq Neo,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3141,0.0386,-0.2755,0.4218,-0.2878,0.3073
VS_0037,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/Kuda,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.4643,0.0386,-0.4257,0.375,-0.2878,0.2918
VS_0038,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/NCBA,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3376,0.0386,-0.299,0.4218,-0.2878,0.3125
VS_0039,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/ADCB,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,21,0.3141,0.0386,-0.2755,0.387,-0.2878,0.2766
VS_0040,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3376,0.0386,-0.299,0.375,-0.2878,0.2636
VS_0041,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/KCB,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0042,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/ADCB,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3141,0.0386,-0.2755,0.4123,-0.2878,0.2907
VS_0043,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/OPay,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.4643,0.0386,-0.4257,0.4123,-0.2878,0.3282
VS_0044,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/Absa Kenya,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3376,0.0386,-0.299,0.4218,-0.2878,0.3125
VS_0045,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/Emirates NBD,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3141,0.0386,-0.2755,0.4215,-0.2878,0.2907
VS_0046,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/OPay,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.4643,0.0386,-0.4257,0.375,-0.2878,0.2918
VS_0047,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/KCB,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0048,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/RAKBANK,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.4869,0.2384,-0.2486,0.4207,-0.2878,0.3838
VS_0049,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/OPay,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0050,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/Equity Bank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0051,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/Emirates NBD,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.5134,0.2712,-0.2422,0.4345,-0.2878,0.4033
VS_0052,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/OPay,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3376,0.0386,-0.299,0.4218,-0.2878,0.3125
VS_0053,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/Absa Kenya,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,21,0.3376,0.0386,-0.299,0.387,-0.2878,0.2813
VS_0054,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/ADCB,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3141,0.0386,-0.2755,0.375,-0.2878,0.2584
VS_0055,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/Moniepoint,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.4643,0.0386,-0.4257,0.4123,-0.2878,0.3282
VS_0056,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/NCBA,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0057,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/ADCB,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3141,0.0386,-0.2755,0.375,-0.2878,0.2584
VS_0058,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/Moniepoint,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0059,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/Equity Bank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,21,0.3376,0.0386,-0.299,0.387,-0.2878,0.2813
VS_0060,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/Mashreq Neo,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3141,0.0386,-0.2755,0.4218,-0.2878,0.3073
VS_0061,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/OPay,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,21,0.4643,0.0386,-0.4257,0.387,-0.2878,0.3066
VS_0062,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/Equity Bank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.5252,0.2712,-0.2541,0.422,-0.2878,0.4016
VS_0063,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/Mashreq Neo,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3141,0.0386,-0.2755,0.4218,-0.2878,0.3073
VS_0064,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/OPay,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.4643,0.0386,-0.4257,0.4123,-0.2878,0.3282
VS_0065,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/NCBA,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3376,0.0386,-0.299,0.4218,-0.2878,0.3125
VS_0066,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/ADCB,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3141,0.0386,-0.2755,0.4123,-0.2878,0.2907
VS_0067,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/OPay,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,17,0.3376,0.0386,-0.299,0.4123,-0.2878,0.2966
VS_0068,volume,RESOLVED_SUPPORT,billing_error_resolved,Kenya/KCB,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3376,0.0386,-0.299,0.4218,-0.2878,0.3125
VS_0069,volume,RESOLVED_SUPPORT,billing_error_resolved,Gulf/UAE/Emirates NBD,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.3141,0.0386,-0.2755,0.3832,-0.2878,0.2584
VS_0070,volume,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/Kuda,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,19,0.4643,0.0386,-0.4257,0.375,-0.2878,0.2918
